sub_category_name,sub_category_url,product_name,website,product_price,image1,image2,image3,description,product_url
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Zwiebeln,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83333_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11786/s/schweizer-zwiebeln-0083333/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Zwiebeln gelb,lidl.ch,1.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83325_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11785/s/schweizer-zwiebeln-gelb-0083325/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Baked Potatoes,lidl.ch,5.6,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83318_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83318_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11784/s/baked-potatoes-0083318/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Frühkartoffeln,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83142_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11778/s/schweizer-fruehkartoffeln-0083142/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Gartenkräuter,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83090_Basilikum_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83090_Petersilie_gekraust_PSXX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83090_Petersilie_glatt_PSXX.jpg,,https://sortiment.lidl.ch/de/catalog/product/view/id/11774/s/schweizer-gartenkraeuter-0083090/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Champignons weiss,lidl.ch,1.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83017_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11766/s/champignons-weiss-0083017/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Champignons,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83015_OGFG.jpg,,,weiss,https://sortiment.lidl.ch/de/catalog/product/view/id/11765/s/schweizer-champignons-0083015/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Champignons,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83006_OGFG.jpg,,,braun,https://sortiment.lidl.ch/de/catalog/product/view/id/11763/s/schweizer-champignons-0083006/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Zuckermais gekocht,lidl.ch,1.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82864_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11762/s/zuckermais-gekocht-0082864/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Randen,lidl.ch,3.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84634_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11759/s/schweizer-bio-randen-0084634/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Rüebli,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84611_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11755/s/schweizer-bio-rueebli-0084611/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Fenchel,lidl.ch,3.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84605_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11754/s/schweizer-bio-fenchel-0084605/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Zuckermais,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82860_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82860_OGFG.jpg,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11747/s/zuckermais-0082860/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Stangensellerie,lidl.ch,4.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82845_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11746/s/schweizer-stangensellerie-0082845/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Rettich,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82811_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11742/s/schweizer-rettich-0082811/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Knollensellerie,lidl.ch,2.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82720_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11738/s/schweizer-knollensellerie-0082720/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Knoblauch,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82711_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11737/s/knoblauch-0082711/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Peperoni Mix,lidl.ch,2.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84587_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11731/s/bio-peperoni-mix-0084587/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Peperoncini Mix,lidl.ch,0.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82660_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11729/s/peperoncini-mix-0082660/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Spitzpeperoni rot,lidl.ch,1.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82637_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82637_OGFG.jpg,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11728/s/spitzpeperoni-rot-0082637/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Peperoni Mix,lidl.ch,1.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82586_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11723/s/peperoni-mix-0082586/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Spitzpeperoni gelb,lidl.ch,1.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82541_Plastikreduktion_Nachher_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11721/s/spitzpeperoni-gelb-0082541/category/160/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Mini Ovale BBQ Chicken,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1015163_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1015163_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21428/s/mini-ovale-bbq-chicken-1015163/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Poulet Wienerli im Teig mit Senf,lidl.ch,1.99,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21424/s/poulet-wienerli-im-teig-mit-senf-1017843/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Gallus Sauerteigbrot,lidl.ch,3.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5114343_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5114343_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21379/s/gallus-sauerteigbrot-5114343/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Ruchmehl Knopf,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1014692_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1014692_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21378/s/ruchmehl-knopf-1014692/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Sauerteigbrot in Panettoneform,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1014690_1_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1014690_2_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1014690_FKBA.jpg,,https://sortiment.lidl.ch/de/catalog/product/view/id/21377/s/sauerteigbrot-in-panettoneform-1014690/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pizza Salami,lidl.ch,1.99,,,,"DE, -",https://sortiment.lidl.ch/de/catalog/product/view/id/21211/s/pizza-salami-6020179/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Focaccia mit Tomaten und Oliven,lidl.ch,2.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6018828_FocacciaTomatenOliven_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21210/s/focaccia-mit-tomaten-und-oliven-6018828/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Spinatstrudel,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1017838_FKBF.jpg,,,-Cod,https://sortiment.lidl.ch/de/catalog/product/view/id/21209/s/spinatstrudel-1017838/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Mini-Butter Croissant,lidl.ch,0.29,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21207/s/mini-butter-croissant-1021785/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Rustico Gipfeli,lidl.ch,0.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1017991_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21206/s/rustico-gipfeli-1017991/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Croissant Creme-Brulee,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/8/186004_CroissantCremeBruule_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21202/s/croissant-creme-brulee-0186004/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Semmeli,lidl.ch,0.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1017842_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21200/s/semmeli-1017842/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Baumnuss-Honig Brötli,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1007009_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21199/s/baumnuss-honig-broetli-1007009/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Laugenstange,lidl.ch,0.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/5/158287_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21198/s/laugenstange-0158287/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Ruchbrot,lidl.ch,0.99,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21197/s/ruchbrot-5114326/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Rustico Holzofenbrot,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5113439_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5113439_FKBF.jpg,,"DE, -",https://sortiment.lidl.ch/de/catalog/product/view/id/21196/s/rustico-holzofenbrot-5113439/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Laugencroissant,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1017840_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21171/s/laugencroissant-1017840/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Flammkuchen mit Rohsch.& Zwiebeln,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/208623_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/208623_Flammkuchen_FKBF.jpg,,"DE, -",https://sortiment.lidl.ch/de/catalog/product/view/id/20892/s/flammkuchen-mit-rohsch-zwiebeln-0208623/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Mini Pancetta Provola Zwiebel,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1015165_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1015165_FKBF_alt.jpg,,"DE, -",https://sortiment.lidl.ch/de/catalog/product/view/id/20869/s/mini-pancetta-provola-zwiebel-1015165/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Mini Berliner Himbeere,lidl.ch,0.49,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20657/s/mini-berliner-himbeere-0204471/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Halbweissbrot,lidl.ch,0.99,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20579/s/halbweissbrot-5114091/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Brioche Croissant Cremefüllung,lidl.ch,1.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/229747_Briocheteig_croissant_Cremefuellung_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/229747_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20463/s/brioche-croissant-cremefuellung-0229747/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Dubai-Style Croissant,lidl.ch,1.99,,,,-Cod,https://sortiment.lidl.ch/de/catalog/product/view/id/20210/s/dubai-style-croissant-5575454/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Weizen Knusperbrot,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/0/1002917_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20208/s/weizen-knusperbrot-1002917/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Krustenkranz,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5113447_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20023/s/krustenkranz-5113447/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pistaziencroissant,lidl.ch,0.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/7/3/7308968_FKBA.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19720/s/pistaziencroissant-7308968/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Olivenstange,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6000293_Olivenstangen_FKBA.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19718/s/olivenstange-6000293/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Börekstange Spinat und Käse,lidl.ch,0.85,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/2/6205048_Boerekstange_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19231/s/boerekstange-spinat-und-kaese-6205048/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Nuss-Nougat Gipfeli,lidl.ch,1.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/227543_FKBA_001.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/227543_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19230/s/nuss-nougat-gipfeli-0227543/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pizza Prosciutto,lidl.ch,1.99,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19178/s/pizza-prosciutto-0221880/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Schoggibrötli mit Cremefüllung,lidl.ch,1.29,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19177/s/schoggibroetli-mit-cremefuellung-0226140/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Schoko-Vanille Twister,lidl.ch,1.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/5/85266_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/5/85266_Schokovanilleschlaufe_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19176/s/schoko-vanille-twister-0085266/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Brioche Croissant Schokolade,lidl.ch,1.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/3/230002_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/3/230002_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19052/s/brioche-croissant-schokolade-0230002/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Nuss-Nougat Berliner,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/1/215518_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18973/s/nuss-nougat-berliner-0215518/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pistazienberliner,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/5/5563593_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18842/s/pistazienberliner-5563593/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Schinken-Käse-Croissant,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/227544_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/227544_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18793/s/schinken-kaese-croissant-0227544/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Fladenbrot Somun,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/9/6902979_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18597/s/fladenbrot-somun-6902979/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Dubai-Style Berliner,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/2/228129_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18568/s/dubai-style-berliner-0228129/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Milka Mini Donuts,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/7/174561_Milkaminidonuts_FKBF.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/7/174561_PSXX.jpg,,"Kennzeichnung, siehe Verpackung",https://sortiment.lidl.ch/de/catalog/product/view/id/18560/s/milka-mini-donuts-0174561/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pastel de Nata,lidl.ch,0.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/2/128974_FSOB.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18539/s/pastel-de-nata-0128974/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Cheese Twist,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/207369_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18385/s/cheese-twist-0207369/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Vanilleberliner,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/1/215995_Vanilekrapfen_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18383/s/vanilleberliner-0215995/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Safran Brot,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5112441_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/18074/s/safran-brot-5112441/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Holzofenpinsa Tomate Mozzarella,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/8/185214_Holzofenpinsa_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/17648/s/holzofenpinsa-tomate-mozzarella-0185214/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Hartweizenmehl Ciabatta,lidl.ch,0.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6013779_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16987/s/hartweizenmehl-ciabatta-6013779/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Hartweizenbrötchen,lidl.ch,0.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6010322_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16986/s/hartweizenbroetchen-6010322/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Mini-Sandwich,lidl.ch,0.25,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/6/0/6008910_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16795/s/mini-sandwich-6008910/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Simit,lidl.ch,0.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/6/160434_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16422/s/simit-0160434/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Halbweissbrot,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/5/1/5112442_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16355/s/halbweissbrot-5112442/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Vanille Donut gefüllt,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/207509_FKBA.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/207509_FKBF.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16323/s/vanille-donut-gefuellt-0207509/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Baguette Croustille,lidl.ch,1.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/1/4/144723_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16309/s/baguette-croustille-0144723/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Terra Natura Tessinerbrot,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/205407_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16210/s/terra-natura-tessinerbrot-0205407/category/91/
Brot,https://sortiment.lidl.ch/de/brot-backwaren/brot,Pane Maggia,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/2/0/205406_FKBF.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16208/s/pane-maggia-0205406/category/91/
