unique_id,sub_category,brand_name,product_name,price,currency,product_id,competitor_name,ingredients,Mandatory_information,company_address,manufactured_in,grammage_unit,grammage_quantity,rating,review_count,breadcrumb,pdp_url,scope_of_delivery,images,site_shown_uom,product_description
2028959,Stekleničke in dude,PHILIPS AVENT,"Steklena steklenička za dojenčke Natural Response..., 1 kos",12.95,EUR,8710103990772,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.41,58,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2028959/philips-avent-steklena-steklenicka-za-dojencke-natural-response-240-ml-1m,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656732/assets/pas/images/924bdf2e-4498-4521-a44f-8e0e4445037d/philips-avent-steklena-steklenicka-za-dojencke-natural-response-240-ml-1m, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656724/assets/pas/images/af957356-0e84-49b7-ad55-55023688f664/philips-avent-steklena-steklenicka-za-dojencke-natural-response-240-ml-1m",1 kos,"Primerna za otroke od enega meseca starosti dalje  Narejena iz borosilikatnega stekla  Z antikoličnim ventilom, ki zmanjšuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Enostavna za uporabo in čiščenje Steklena steklenička za dojenčke Philips AVENT Natural Response s prostornino 240 ml vašemu otroku omogoča, da uživa v naravnem ritmu pitja. Širok, mehak in prilagodljiv cucelj je zasnovan tako, da posnema obliko in občutek dojke ter tako pomaga otroku pri udobnem hranjenju. Deluje enako kot dojka  mleko izloča le takrat, ko otrok aktivno pije. Z antikoličnim ventilom preprečuje dostop zraka v trebuh in pomaga zmanjšati tveganje za kolike, napihnjenost in refluks. Zaradi širokega vratu je steklenička enostavna za polnjenje in čiščenje. Ima le nekaj delov, zato se hitro in enostavno zloži, ergonomska oblika pa zagotavlja, da jo je enostavno držati pod poljubnim kotom in zagotavlja največje udobje med hranjenjem. Philips AVENT Natural Response deluje skladno z naravnim ritmom hranjenja vašega otroka, zato lahko zlahka združite dojenje in hranjenje po steklenički. Izdelana je iz borosilikatnega stekla vrhunske kakovosti, zato je odporna na vročino in toplotne udarce. Varno jo lahko shranite v hladilniku in jo pozneje ponovno segrejete. Primerna je tudi za sterilizacijo."
2274864,Stekleničke in dude,PHILIPS AVENT,"Steklenička za dojenčke Natural Response 240 ml,..., 1 kos",12.95,EUR,8710103990420,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.72,58,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2274864/philips-avent-steklenicka-za-dojencke-natural-response-240-ml-1m-z-ventilom-airfree,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656747/assets/pas/images/64bda8c5-df35-495e-83ca-a71d981f7a2e/philips-avent-steklenicka-za-dojencke-natural-response-240-ml-1m-z-ventilom-airfree, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656759/assets/pas/images/d4e58fcd-9a92-4888-8edc-0b98359477c4/philips-avent-steklenicka-za-dojencke-natural-response-240-ml-1m-z-ventilom-airfree",1 kos,"Primerna za otroke od enega meseca starosti dalje  Z antikoličnim ventilom, ki zmanjšuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Enostavna za uporabo in čiščenje Steklenička za dojenčke Philips AVENT Natural Response vašemu otroku omogoča, da uživa v naravnem ritmu pitja. Širok, mehak in prilagodljiv cucelj je zasnovan tako, da posnema obliko in občutek dojke ter tako pomaga otroku pri udobnem hranjenju. Deluje enako kot dojka  mleko izloča le takrat, ko otrok aktivno pije. Z antikoličnim ventilom preprečuje dostop zraka v trebuh in pomaga zmanjšati tveganje za kolike, napihnjenost in refluks. Zaradi širokega vratu je steklenička enostavna za polnjenje in čiščenje. Ima le nekaj delov, zato se hitro in enostavno zloži, ergonomska oblika pa zagotavlja, da jo je enostavno držati pod poljubnim kotom in zagotavlja največje udobje med hranjenjem. Philips AVENT Natural Response deluje skladno z naravnim ritmom hranjenja vašega otroka, zato lahko zlahka združite dojenje in hranjenje po steklenički. Varno jo lahko shranite v hladilniku in jo pozneje ponovno segrejete. Primerna je tudi za sterilizacijo."
2028966,Stekleničke in dude,PHILIPS AVENT,"Steklenička Natural Response, 125 ml, 0+ mesecev, 1 kos",10.95,EUR,8710103990338,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.73,60,Dojenček in otrok > Stekleničke in dude,https://www.dm.si/p/d/2028966/philips-avent-steklenicka-natural-response-125-ml-0-mesecev,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656734/assets/pas/images/6144df8e-9619-43e0-a441-a5812b1638a9/philips-avent-steklenicka-natural-response-125-ml-0-mesecev, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656747/assets/pas/images/31e8cfb8-9238-46ca-a8fd-02ff97ff7c66/philips-avent-steklenicka-natural-response-125-ml-0-mesecev",1 kos,"0 mesecev +  Enostavna kombinacija z dojenjem  Naraven in pravilen oprijem  AirFree ventil  Volumen: 125 ml PHILIPS AVENT stekleničko Natural Response odlikuje izjemno mehak in fleksibilen cucelj, ki posnema obliko, gibanje in občutek bradavice, kar spodbuja naraven in pravilen oprijem ter omogoča enostavno kombinacijo dojenja in hranjenja s stekleničko. Steklenička zagotavlja počasen pretok in je tako idealna za novorojenčke. Cvetni list v notranjosti cuclja preprečuje sesedanja cuclja. Izdelek ima AirFree ventilček, ki je zasnovan tako, da preprečuje prehajanje zraka v otrokov trebušček, s tem pa se zmanjša možnost nastanka kolike, napihnjenosti in refluksa."
2028964,Stekleničke in dude,PHILIPS AVENT,"Steklenička Natural Response, 330 ml, 3m+, 1 kos",11.95,EUR,8710103989752,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.93,57,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2028964/philips-avent-steklenicka-natural-response-330-ml-3m,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656717/assets/pas/images/ff498e17-d89a-4dd9-95c9-24e9ed598220/philips-avent-steklenicka-natural-response-330-ml-3m, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656728/assets/pas/images/2d85c4f9-8741-4c4a-9471-70392b00f6f3/philips-avent-steklenicka-natural-response-330-ml-3m",1 kos,"Primerna za dojenčke od treh mesecev starosti dalje  Z antikoličnim ventilom, ki zmanjšuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Enostavna za uporabo in čiščenje  Volumen: 330 ml Steklenička za dojenčke Philips AVENT Natural Response vašemu otroku omogoča, da uživa v naravnem ritmu pitja. Širok, mehak in prilagodljiv cucelj je zasnovan tako, da posnema obliko in občutek dojke ter tako pomaga otroku pri udobnem hranjenju. Deluje enako kot dojka  mleko izloča le takrat, ko otrok aktivno pije. Z antikoličnim ventilom preprečuje dostop zraka v trebuh in pomaga zmanjšati tveganje za kolike, napihnjenost in refluks. Zaradi širokega vratu je steklenička enostavna za polnjenje in čiščenje. Ima le nekaj delov, zato se hitro in enostavno zloži, ergonomska oblika pa zagotavlja, da jo je enostavno držati pod poljubnim kotom in zagotavlja največje udobje med hranjenjem. Philips AVENT Natural Response deluje skladno z naravnim ritmom hranjenja vašega otroka, zato lahko zlahka združite dojenje in hranjenje po steklenički. Varno jo lahko shranite v hladilniku in jo pozneje ponovno segrejete. Primerna je tudi za sterilizacijo."
2028954,Stekleničke in dude,PHILIPS AVENT,"Silikonski cucelj za gosto hrano Natural Response..., 2 kos",8.35,EUR,8710103985174,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.89,36,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2028954/philips-avent-silikonski-cucelj-za-gosto-hrano-natural-response-teat-6m,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773658384/assets/pas/images/b79f9837-7062-4c5c-b864-da7ab6ccf39f/philips-avent-silikonski-cucelj-za-gosto-hrano-natural-response-teat-6m",1 kos,"Silikonski cucelj za gosto hrano  Primeren za otroke od 6 meseca starosti dalje  Z antikoličnim ventilom, ki zmanjšuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Brez bisfenola A (BPA) Philips AVENT Natural Response Teat silikonski cucelj je primeren za dojenčke od šestega meseca starosti dalje. Silikonski cucelj se prilega steklenički Philips AVENT Natural Response in je narejen za namen hranjenja otroka z gosto hrano. Odprtina cuclja je zasnovana tako, da se hrana sprošča le takrat, ko se dojenček hrani. To otroku omogoča, da pije, požre in diha v naravnem ritmu, tako kot iz dojke. Poseben antikolični ventil pomaga preprečevati kolike ter preprečuje tveganje za prenajedanje in bruhanje."
2193060,Stekleničke in dude,PHILIPS AVENT,"Lonček z ustnikom, 6m+, 200 ml, moder, 1 kos",7.95,EUR,8710103854371,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.36,90,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2193060/philips-avent-loncek-z-ustnikom-6m-200-ml-moder,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747531987/assets/pas/images/0afcf98c-723a-4eff-9803-ff638aa66556/philips-avent-loncek-z-ustnikom-6m-200-ml-moder, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656742/assets/pas/images/ecf6913e-bc90-46bc-844e-345de99fb401/philips-avent-loncek-z-ustnikom-6m-200-ml-moder, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656737/assets/pas/images/77010e3f-2efc-484b-a03e-b926d1d8f57d/philips-avent-loncek-z-ustnikom-6m-200-ml-moder",1 kos,"6 mesecev +, idealen za prehod iz stekleničke na lonček  Enostavna pitje in čiščenje (primeren za pomivalni stroj)  Mehak fleksibilen ustnik za dober oprijem  Ventil proti polivanju  0 % BPA PHILIPS AVENT lonček z ustnikom My Easy Sip Cup je plastičen lonček v modri barvi, ki je idealen za prehod iz stekleničke na lonček. Primeren za otroke od 6. meseca starosti dalje. Odlikuje ga izjemno mehak in fleksibilen ustnik, ki omogoča dober oprijem ter skupaj z ročaji zagotavlja vašemu malčku enostavno pitje. Lonček ima patentiran ventil, ki preprečuje polivanje, oblikovanost izdelka pa poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje. Priložen je tudi zaščitni higienski pokrovček, ki poskrbi, da je ustnik čist doma in na poti. Lonček je združljiv z izdelki PHILIPS AVENT.* Izdelek ne vsebuje bisfenola A in ustreza regulativi EU 10/2011. PHILIPS AVENT – enostavno za vašega otroka, priročno za vas.  *Vse stekleničke in lončki Philips Avent so združljivi, razen steklenih stekleničk in lončkov za velike malčke/velike otroke (My First Big Kid Cup). Kombinirajte in združujte posamezne dele in ustvarite popoln lonček za specifične razvojne potrebe vašega otroka."
2097345,Stekleničke in dude,PHILIPS AVENT,"Lonček z gibljivo slamico,  9 m+, 200 ml,..., 1 kos",10.95,EUR,8710103781912,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.02,82,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2097345/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-vijolicen,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747532275/assets/pas/images/76ce1dfa-bbd2-468e-9060-a139389b573f/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-vijolicen, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656707/assets/pas/images/1d6c79ce-51d1-451f-9d3e-9e65f0cf21f2/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-vijolicen, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656712/assets/pas/images/58e1df76-0229-43fc-8c31-a99ce7fd6eb4/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-vijolicen",1 kos,"12 mesecev +  Gibljiva in upognjena slamica  Ventil proti polivanju  Idealen za vse aktivnosti  Za zdrav razvoj ustne votline PHILIPS AVENT lonček Bendy Straw Cup je plastičen lonček v vijolični barvi, ki je idealen za prehod iz stekleničke na odprt kozarec. Primeren za otroke od 9. meseca starosti dalje. Ima gibljivo in upognjeno slamico, ki je nežna do dlesni in omogoča enostavno pitje do zadnjega požirka. Spodnji del slamice je upognjen, zato slamica brez težav doseže tekočino, kar omogoča pitje v naravnem položaju. Ima tudi ventil, ki preprečuje polivanje, zato je izdelek idealen za vse aktivnosti. Oblikovanost izdelka poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje. Seklenička PHILIPS AVENT Bendy Straw Cup je združljiva s stekleničkami PHILIPS AVENT Natural, s stekleničkami Classic+ (razen s steklenimi stekleničkami), pa tudi s celotno ponudbo lončkov (razen z lončki za velike malčke). Naša celotna ponudba je zasnova tako, da pomaga otroku in vam ob vsakem koraku na poti proti samostojnemu pitju. PHILIPS AVENT – enostavno za vašega otroka, priročno za vas."
2029229,Stekleničke in dude,PHILIPS AVENT,"Lonček z gibljivo slamico, 9 m+, 200 ml, moder, 1 kos",10.95,EUR,8710103781899,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,3.99,71,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2029229/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-moder,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747531959/assets/pas/images/26d54004-2d70-4f4a-b3d8-a4fa84e0a0b1/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-moder, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656740/assets/pas/images/fd20d61b-814d-4eee-bd4c-22b98c6661bf/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-moder, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656745/assets/pas/images/86a4c8ab-1b54-498c-b7af-0dc8eefb2958/philips-avent-loncek-z-gibljivo-slamico-9-m-200-ml-moder",1 kos,"9 mesecev +  Gibljiva in upognjena slamica  Ventil proti polivanju  Idealen za vse aktivnosti  Za zdrav razvoj ustne votline PHILIPS AVENT lonček Bendy Straw Cup je plastičen lonček v modri barvi, ki je idealen za prehod iz stekleničke na odprt kozarec. Primeren za otroke od 9. meseca starosti dalje. Ima gibljivo in upognjeno slamico, ki je nežna do dlesni in omogoča enostavno pitje do zadnjega požirka. Spodnji del slamice je upognjen, zato slamica brez težav doseže tekočino, kar omogoča pitje v naravnem položaju. Ima tudi ventil, ki preprečuje polivanje, zato je izdelek idealen za vse aktivnosti. Oblikovanost izdelka poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje. Seklenička PHILIPS AVENT Bendy Straw Cup je združljiva s stekleničkami PHILIPS AVENT Natural, s stekleničkami Classic+ (razen s steklenimi stekleničkami), pa tudi s celotno ponudbo lončkov (razen z lončki za velike malčke). Naša celotna ponudba je zasnova tako, da pomaga otroku in vam ob vsakem koraku na poti proti samostojnemu pitju. PHILIPS AVENT – enostavno za vašega otroka, priročno za vas."
2193053,Stekleničke in dude,PHILIPS AVENT,"Lonček z ustnikom, 6m+, 200 ml, roza, 1 kos",7.95,EUR,8710103854364,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.37,92,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2193053/philips-avent-loncek-z-ustnikom-6m-200-ml-roza,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747531986/assets/pas/images/8bfe3eaf-8d52-4134-8bcd-58fd98562f49/philips-avent-loncek-z-ustnikom-6m-200-ml-roza, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656719/assets/pas/images/680d5a15-b32c-4503-ac9b-91b3a3c680ff/philips-avent-loncek-z-ustnikom-6m-200-ml-roza, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656714/assets/pas/images/a6d36c7e-28fc-40ef-a1c5-5f2ec0b29589/philips-avent-loncek-z-ustnikom-6m-200-ml-roza",1 kos,"6 mesecev +, idealen za prehod iz stekleničke na lonček  Enostavna pitje in čiščenje (primeren za pomivalni stroj)  Mehak fleksibilen ustnik za dober oprijem  Ventil proti polivanju  0 % BPA PHILIPS AVENT lonček z ustnikom My Easy Sip Cup je plastičen lonček v roza barvi, ki je idealen za prehod iz stekleničke na lonček. Primeren za otroke od 6. meseca starosti dalje. Odlikuje ga izjemno mehak in fleksibilen ustnik, ki omogoča dober oprijem ter skupaj z ročaji zagotavlja vašemu malčku enostavno pitje. Lonček ima patentiran ventil, ki preprečuje polivanje, oblikovanost izdelka pa poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje. Priložen je tudi zaščitni higienski pokrovček, ki poskrbi, da je ustnik čist doma in na poti. Lonček je združljiv z izdelki PHILIPS AVENT.* Izdelek ne vsebuje bisfenola A in ustreza regulativi EU 10/2011. PHILIPS AVENT – enostavno za vašega otroka, priročno za vas.  *Vse stekleničke in lončki Philips Avent so združljivi, razen steklenih stekleničk in lončkov za velike malčke/velike otroke (My First Big Kid Cup). Kombinirajte in združujte posamezne dele in ustvarite popoln lonček za specifične razvojne potrebe vašega otroka."
2029230,Stekleničke in dude,PHILIPS AVENT,"Lonček z gibljivo slamico - zelen, 12 m +, 300 ml, 1 kos",10.95,EUR,8710103781974,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.13,234,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2029230/philips-avent-loncek-z-gibljivo-slamico-zelen-12-m-300-ml,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747532067/assets/pas/images/55e0b8a0-f55b-4340-8d52-caf1bde25ecf/philips-avent-loncek-z-gibljivo-slamico-zelen-12-m-300-ml, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656705/assets/pas/images/4dc86c32-00e2-4772-9ee9-ae9705f97d7d/philips-avent-loncek-z-gibljivo-slamico-zelen-12-m-300-ml, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656710/assets/pas/images/a56ec0c2-1e37-4458-86f0-e70751537e04/philips-avent-loncek-z-gibljivo-slamico-zelen-12-m-300-ml",1 kos,"12 mesecev +  Gibljiva in upognjena slamica  Ventil proti polivanju  Idealen za vse aktivnosti  Za zdrav razvoj ustne votline PHILIPS AVENT zelen lonček Bendy Straw Cup ima gibljivo in upognjeno slamico, ki omogoča enostavno pitje do zadnjega požirka, ter ventil, ki preprečuje polivanje, zato je izdelek idealen za vse aktivnosti. Oblikovanost izdelka poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje."
2097346,Stekleničke in dude,PHILIPS AVENT,"Lonček z gibljivo slamico - roza, 12 m +, 300 ml, 1 kos",10.95,EUR,8710103781998,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.13,231,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2097346/philips-avent-loncek-z-gibljivo-slamico-roza-12-m-300-ml,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656729/assets/pas/images/8b4fb30d-49ea-49de-b0f4-e327033e5ff4/philips-avent-loncek-z-gibljivo-slamico-roza-12-m-300-ml, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656734/assets/pas/images/46fd30c5-9200-4791-8244-4194d8feff8a/philips-avent-loncek-z-gibljivo-slamico-roza-12-m-300-ml",1 kos,"12 mesecev +  Gibljiva in upognjena slamica  Ventil proti polivanju  Idealen za vse aktivnosti  Za zdrav razvoj ustne votline PHILIPS AVENT roza lonček Bendy Straw Cup ima gibljivo in upognjeno slamico, ki omogoča enostavno pitje do zadnjega požirka, ter ventil, ki preprečuje polivanje, zato je izdelek idealen za vse aktivnosti. Oblikovanost izdelka poskrbi za zdrav razvoj ustne votline. Ker ima lonček malo sestavnih delov in je primeren za pomivalni stroj, je enostaven za čiščenje."
2028953,Stekleničke za dojenčke in otroke,PHILIPS AVENT,"Silikonski cucelj Natural Response Teat, 6m+, 2 kos",8.35,EUR,8710103985150,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.65,20,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2028953/philips-avent-silikonski-cucelj-natural-response-teat-6m,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773658384/assets/pas/images/780933ac-794b-4206-908c-dbcebb684664/philips-avent-silikonski-cucelj-natural-response-teat-6m, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773658393/assets/pas/images/3122a32d-c687-4541-92f2-0d2eb8b72911/philips-avent-silikonski-cucelj-natural-response-teat-6m",1 kos,"Silikonski cucelj  Primeren za otroke od 6 meseca starosti dalje  Z antikoličnim ventilom, ki zmanjšuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Brez bisfenola A (BPA) Philips AVENT Natural Response Teat silikonski cucelj je primeren za novorojenčke in se prilega steklenički Philips AVENT Natural. Odprtina cuclja je zasnovana tako, da se mleko sprošča le takrat, ko se dojenček hrani. To otroku omogoča, da pije, požre in diha v naravnem ritmu, tako kot iz dojke. Poseben antikolični ventil pomaga preprečevati kolike ter preprečuje tveganje za prenajedanje in bruhanje."
2028958,Stekleničke za dojenčke in otroke,PHILIPS AVENT,"Steklenička za dojenčke Natural Response 120 ml,..., 1 kos",10.95,EUR,8710103990758,dm,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži ,,"Philips Consumer Lifestyle B.V. Tussendiepen 4, 9206 AD Drachten Netherlands",,kos,1,4.89,53,Dojenček in otrok > Stekleničke in dude > Stekleničke za dojenčke in otroke,https://www.dm.si/p/d/2028958/philips-avent-steklenicka-za-dojencke-natural-response-120-ml-0m,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656741/assets/pas/images/b800bd12-3d6d-4da6-84c0-ef036e181ce9/philips-avent-steklenicka-za-dojencke-natural-response-120-ml-0m, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1773656747/assets/pas/images/913b20e3-a3bd-4e86-a8dd-2625d04153b6/philips-avent-steklenicka-za-dojencke-natural-response-120-ml-0m",1 kos,"Steklenička za dojenčke od rojstva dalje  Narejena iz borosilikatnega stekla  Z antikoličnim ventilom, ki preprečuje požiranje zraka  Izjemno stabilen rob, ki posnema obliko dojke  Enostavna za uporabo in čiščenje Steklena steklenička za dojenčke Philips AVENT Natural Response s prostornino 120 ml vašemu otroku omogoča, da uživa v naravnem ritmu pitja. Širok, mehak in prilagodljiv cucelj je zasnovan tako, da posnema obliko in občutek dojke ter tako pomaga otroku pri udobnem hranjenju. Deluje enako kot dojka  mleko izloča le takrat, ko otrok aktivno pije. Z antikoličnim ventilom preprečuje dostop zraka v trebuh in pomaga zmanjšati tveganje za kolike, napihnjenost in refluks. Zaradi širokega vratu je steklenička enostavna za polnjenje in čiščenje. Ima le nekaj delov, zato se hitro in enostavno zloži, ergonomska oblika pa zagotavlja, da jo je enostavno držati pod poljubnim kotom in zagotavlja največje udobje med hranjenjem. Philips AVENT Natural Response deluje skladno z naravnim ritmom hranjenja vašega otroka, zato lahko zlahka združite dojenje in hranjenje po steklenički. Izdelana je iz borosilikatnega stekla vrhunske kakovosti, zato je odporna na vročino in toplotne udarce. Varno jo lahko shranite v hladilniku in jo pozneje ponovno segrejete. Primerna je tudi za sterilizacijo."
